3,8,4,239,5,5,2,0,1,1,1
7,1,0,0,0,0,1,297,1,4,1
10,4,0,1,0,8,2,7,66,28,120
10,0,0,0,0,0,4,36,21,92,11
10,1,0,0,0,1,2,0,11,3,233
10,1,0,1,0,1,2,1,105,6,82
8,5,0,2,0,2,1,1,124,16,7
3,1,9,144,0,1,2,1,2,3,9
10,1,0,0,0,0,2,1,21,4,171
9,0,0,0,0,2,2,3,3,303,3
7,1,1,6,1,2,11,108,58,52,31
8,0,1,0,1,0,1,1,221,15,2
8,1,0,0,0,1,2,3,164,8,11
8,15,1,2,0,7,13,8,117,56,36
10,27,0,0,0,0,1,1,3,2,79
10,1,0,1,0,1,1,1,14,5,204
5,5,0,1,0,136,18,5,4,8,1
3,28,25,150,10,7,9,1,8,5,15
1,160,1,14,2,46,9,1,2,2,2
9,0,1,0,0,2,7,9,11,214,6
7,1,0,0,0,0,1,168,1,2,0
7,0,0,0,0,3,11,373,2,2,1
7,0,0,0,0,1,3,230,0,1,0
5,14,0,1,0,164,20,1,2,2,1
9,2,0,1,0,2,5,13,9,190,9
3,3,6,180,17,3,2,0,2,2,3
7,1,0,0,0,1,2,287,1,5,1
7,0,1,0,0,0,0,321,0,0,0
8,0,0,0,0,0,1,1,214,5,14
5,0,0,0,0,177,9,18,9,19,3
9,5,0,1,0,3,5,8,26,151,9
8,1,0,2,0,6,9,5,111,39,18
9,2,1,4,0,2,4,3,46,205,15
4,243,1,4,1,8,8,0,2,2,2
3,1,7,247,6,2,2,0,0,2,1
10,3,0,3,0,2,8,0,27,5,178
3,9,4,291,0,2,0,0,1,0,1
6,7,2,2,0,27,244,5,8,16,3
1,104,0,7,0,83,35,6,31,8,10
10,1,0,1,0,4,3,7,28,58,129
6,26,0,1,0,24,132,2,2,6,2
3,1,2,254,6,1,2,0,1,1,3
7,0,0,0,0,0,3,181,0,1,1
8,0,0,0,0,1,1,2,172,14,34
8,1,0,0,0,1,3,10,206,34,20
3,0,1,65,11,1,1,0,1,0,2
7,1,0,0,0,2,21,233,4,34,3
8,3,0,1,0,1,2,3,111,23,30
3,10,4,131,5,2,2,1,2,1,2
7,1,0,0,0,0,2,325,0,0,0
9,2,0,2,0,7,71,6,4,174,2
6,11,1,2,1,206,67,0,3,5,2
7,0,0,0,0,0,1,288,1,1,1
8,0,0,1,2,3,3,4,143,22,38
7,3,0,1,0,3,3,278,4,1,1
6,3,1,5,0,3,53,4,82,64,26
9,3,0,2,0,1,4,50,3,168,3
5,2,0,1,0,218,26,0,3,2,2
3,0,0,6,3,1,0,0,0,0,0
8,17,0,2,4,8,14,7,127,38,14
5,3,0,0,0,230,40,1,3,5,3
9,0,0,0,0,2,8,47,40,142,22
9,0,1,1,0,18,29,31,27,150,7
8,0,0,1,0,1,2,1,140,4,4
5,19,0,1,0,165,22,1,1,3,2
8,0,0,0,0,1,2,1,129,10,9
3,1,8,249,5,3,4,0,3,0,0
5,219,0,0,0,42,10,1,0,1,4
10,6,1,5,1,11,6,5,48,13,106
9,0,0,1,0,1,5,12,13,223,15
9,0,0,0,0,0,4,3,49,219,8
3,5,3,86,0,3,3,0,4,2,77
7,0,0,0,0,0,1,294,0,1,0
7,0,1,0,0,9,1,37,0,1,0
7,1,0,0,0,0,10,359,0,0,1
9,1,0,0,0,2,20,15,8,222,4
7,0,0,0,0,0,2,291,1,2,1
10,1,0,1,0,1,1,0,27,9,226
8,0,0,0,0,0,1,1,118,6,3
1,27,0,1,0,156,7,1,4,10,2
10,1,0,0,0,1,2,0,11,3,233
8,24,0,2,0,23,2,9,119,41,22
7,1,0,0,0,1,5,293,1,1,0
7,0,0,0,0,1,4,102,50,43,24
8,1,0,0,0,0,0,0,68,30,7
8,0,0,0,0,2,1,0,217,4,27
8,2,0,5,0,3,7,3,136,48,18
7,1,0,3,0,1,3,54,25,45,12
8,1,1,3,2,2,22,8,135,24,35
3,2,2,154,0,1,0,0,0,0,1
6,32,1,2,2,34,115,3,6,16,3
9,8,0,1,0,2,9,72,62,90,30
10,0,0,0,0,0,1,1,71,11,111
4,0,1,0,0,0,2,336,1,2,1
9,97,1,5,0,7,11,1,7,7,6
9,12,0,1,0,11,17,4,14,115,4
10,1,0,0,0,1,3,1,9,5,243
9,0,0,1,0,2,36,4,2,164,0
5,41,0,2,0,164,33,2,4,4,4
9,3,0,1,0,2,4,15,43,89,21
8,1,1,1,0,0,1,0,141,33,10
10,5,0,0,0,2,9,5,55,12,100
8,2,0,1,0,0,0,66,82,56,15
3,0,5,172,46,3,1,0,1,1,1
8,0,0,0,0,2,2,2,177,9,18
8,0,0,0,0,1,2,11,137,24,60
2,2,231,10,1,3,1,1,1,1,2
8,1,0,1,0,0,1,4,234,16,6
9,3,1,4,0,22,11,6,39,170,17
8,195,0,3,0,22,6,0,52,21,5
10,0,2,12,1,4,6,13,83,65,60
3,8,13,158,2,2,2,0,4,1,4
8,7,1,4,0,30,8,9,121,27,54
8,24,0,1,0,4,2,2,211,10,9
3,2,7,298,10,1,2,0,0,1,1
9,0,0,4,0,3,11,34,33,161,13
9,0,0,0,0,1,10,6,5,254,3
9,0,1,3,0,5,3,1,83,71,23
8,74,1,2,0,91,23,4,14,16,10
8,2,0,1,0,0,1,0,258,6,5
7,0,0,0,0,0,1,248,0,0,0
3,1,3,254,4,3,2,0,0,3,1
10,2,1,5,8,4,3,3,13,11,133
4,2,4,119,5,1,1,0,1,2,1
6,4,0,1,1,32,157,13,6,16,1
7,0,0,0,0,1,4,372,0,1,0
6,27,1,3,0,20,97,1,4,15,1
4,6,3,99,63,1,1,0,0,1,0
7,1,0,0,0,5,4,232,9,22,8
7,3,0,0,0,0,1,186,11,10,2
7,0,1,0,0,1,2,206,2,3,0
7,0,0,0,0,2,12,333,0,2,0
9,1,9,174,65,5,2,0,20,12,15
6,9,2,4,0,19,102,7,8,17,3
8,3,1,5,0,2,7,1,157,39,15
7,0,0,0,0,2,3,211,1,2,0
1,106,6,52,1,51,36,2,8,7,5
7,2,0,0,0,1,2,231,1,5,1
7,0,0,0,0,3,11,373,2,2,1
9,0,0,0,0,1,6,0,6,125,3
8,5,0,2,0,3,17,20,73,33,14
10,78,1,4,1,45,78,9,34,44,48
9,2,0,2,0,1,4,0,30,200,8
1,167,6,3,2,73,28,1,12,2,2
7,0,0,0,0,1,8,83,33,102,26
9,0,0,0,0,1,1,0,3,4,0
9,5,3,7,1,13,8,4,110,91,52
7,3,0,0,0,1,1,222,4,7,1
8,3,0,1,0,4,42,1,122,74,20
7,0,0,0,0,0,1,191,2,5,2
7,1,0,0,0,2,2,256,1,2,0
8,1,0,0,0,2,2,1,177,9,10
7,2,1,0,0,2,6,321,1,1,1
7,11,1,0,0,2,6,265,4,7,5
3,8,10,149,4,5,4,0,4,3,6
6,22,5,19,0,42,181,4,6,15,6
9,0,1,0,0,2,6,18,8,213,4
7,1,0,1,0,0,4,82,49,70,29
9,0,0,0,0,2,5,11,17,192,7
3,10,4,213,11,4,2,1,2,2,5
3,2,3,182,6,1,1,0,1,1,1
9,1,0,11,0,9,18,20,30,137,13
9,0,1,0,0,2,4,16,28,206,11
9,1,0,0,1,3,2,3,34,186,10
9,0,0,0,0,1,1,3,11,150,4
3,19,5,105,55,4,3,0,6,3,8
3,2,3,214,5,0,1,0,1,1,1
9,3,7,48,0,2,14,1,15,91,8
3,3,3,143,1,1,2,1,6,3,7
3,1,3,93,0,1,1,0,2,2,2
8,30,1,4,0,20,56,2,68,61,10
9,1,0,1,0,1,18,43,6,225,5
3,4,4,127,4,4,1,0,1,3,1
6,45,1,4,1,69,145,11,3,7,2
9,1,0,1,0,1,3,11,55,185,6
9,5,0,1,11,5,7,4,20,153,10
7,3,1,0,0,1,5,305,3,9,2
9,2,0,1,0,1,8,48,7,244,4
7,3,0,0,0,0,4,171,1,0,1
10,1,1,3,0,5,6,2,65,30,68
8,2,0,1,0,7,14,7,165,50,9
10,1,0,0,0,1,4,8,51,21,113
10,11,2,9,0,15,20,5,98,57,29
10,0,0,0,0,1,1,0,35,5,182
9,1,0,5,0,3,2,7,33,173,23
3,3,2,236,0,5,5,2,3,1,2
9,35,1,4,0,5,8,0,40,33,31
6,3,3,99,57,2,2,1,3,3,1
5,25,0,2,0,209,20,11,2,20,2
6,15,1,4,5,43,173,11,5,8,2
4,0,1,43,40,1,1,0,0,2,0
7,2,0,0,1,2,4,213,4,8,2
8,1,1,1,0,3,5,0,151,59,18
7,0,0,0,0,0,2,254,3,17,2
9,5,0,4,0,5,13,35,48,119,14
6,6,0,1,1,43,155,30,1,5,1
8,3,1,5,0,8,4,7,108,24,27
1,43,0,4,0,134,111,1,2,5,1
8,1,0,3,0,2,7,1,89,49,18
5,7,0,2,0,219,31,3,2,3,1
3,3,4,119,41,0,1,1,2,5,2
7,0,1,0,0,3,1,312,2,9,2
7,1,0,0,1,1,3,339,0,1,0
7,12,0,2,2,2,3,193,8,22,6
3,2,2,174,2,1,0,0,1,2,0
10,1,0,2,0,1,2,2,33,9,160
7,0,0,1,0,2,3,242,7,13,6
9,2,0,1,0,1,1,1,27,180,7
5,6,0,0,0,14,66,131,1,2,1
7,0,0,0,0,0,3,339,0,0,0
4,0,2,15,44,1,1,0,1,1,0
9,1,0,0,0,2,5,63,83,73,38
4,0,2,112,154,1,0,0,0,1,0
6,0,0,5,0,5,9,0,112,47,32
8,4,0,1,0,1,5,1,199,19,16
8,2,0,4,0,4,15,7,148,47,41
3,2,3,142,32,1,0,0,1,0,1
9,1,1,1,0,1,5,91,63,91,23
9,1,0,2,0,2,4,39,37,122,18
10,2,0,0,1,2,1,1,25,4,187
7,6,0,0,0,1,2,262,1,15,0
9,3,1,6,1,12,33,1,86,52,15
8,3,0,2,0,2,5,5,202,48,23
8,1,0,0,0,0,1,1,234,3,4
5,59,0,1,0,223,19,1,3,2,1
5,27,1,4,1,213,25,0,2,3,1
7,1,2,1,0,1,3,195,2,9,1
7,0,0,0,0,1,1,269,0,1,0
8,1,0,1,0,6,4,2,136,71,27
9,1,0,1,0,11,7,8,22,108,4
3,2,4,148,11,4,8,0,1,1,2
7,4,1,1,0,0,2,299,1,3,0
4,2,4,64,82,1,1,6,2,2,1
7,0,0,0,0,2,12,333,0,2,0
8,1,0,1,0,1,1,1,148,93,15
10,0,0,0,0,1,2,1,11,2,162
6,5,0,0,0,0,1,0,5,132,0
9,0,0,0,0,1,4,1,6,143,1
7,0,0,0,0,1,3,282,1,3,0
9,0,0,1,0,0,1,2,7,114,1
9,0,0,1,0,0,0,2,2,280,3
8,2,0,1,0,0,1,0,246,9,8
9,2,0,2,0,4,1,2,9,207,4
10,0,0,0,0,1,2,1,20,9,224
7,0,0,0,0,1,1,353,3,0,1
7,1,0,6,1,1,3,192,4,1,1
7,0,0,0,0,0,1,174,2,9,3
10,0,0,0,0,1,1,0,35,5,182
8,1,0,0,0,9,3,10,204,10,19
7,7,1,2,0,5,16,97,47,76,40
9,5,0,3,0,5,12,5,18,181,10
3,1,2,167,4,2,0,0,1,1,1
3,2,4,148,11,4,8,0,1,1,2
7,1,0,0,0,0,1,88,16,31,8
10,1,0,1,0,5,3,8,28,48,41
8,1,0,2,0,3,5,1,74,23,35
8,0,0,0,0,1,1,8,174,15,51
2,0,134,2,2,11,3,8,0,0,0
5,8,0,1,0,230,21,7,25,10,5
8,0,0,0,0,2,3,2,183,11,50
9,8,0,1,0,2,9,72,62,90,30
6,5,1,2,0,12,123,1,44,43,8
8,1,0,3,0,1,1,3,155,56,21
7,1,1,0,0,2,3,234,2,11,2
7,2,0,0,0,2,3,294,1,3,1
3,26,16,138,6,3,6,1,5,5,12
3,1,2,277,23,1,1,1,0,1,0
10,0,3,115,14,4,13,0,18,13,29
7,1,0,1,0,2,9,305,7,3,3
10,34,1,21,4,16,17,2,42,29,25
8,6,2,10,0,3,6,1,85,33,26
10,1,1,3,0,5,6,2,65,30,68
7,1,0,0,0,1,1,123,1,4,1
7,0,0,0,0,1,3,288,0,1,0
9,23,1,1,1,2,4,59,20,135,6
9,0,0,1,0,5,6,8,65,65,18
3,1,2,95,0,1,0,1,1,1,0
3,1,2,254,6,1,2,0,1,1,3
8,3,0,2,0,2,5,5,202,48,23
9,2,1,4,0,2,4,3,46,205,15
8,1,0,1,0,2,4,2,228,40,11
8,0,0,0,0,1,1,1,249,6,4
9,0,0,0,0,25,4,0,0,201,1
4,0,18,133,12,1,3,0,6,4,7
2,0,58,17,4,7,0,7,1,1,1
4,1,4,100,132,1,0,0,1,0,0
9,2,0,1,0,2,11,19,8,215,4
8,1,0,0,0,1,1,2,157,8,20
7,1,0,0,0,1,1,276,0,1,1
8,9,12,93,11,29,29,11,55,44,31
10,0,0,1,0,1,3,1,13,8,226
7,0,0,0,0,1,4,186,20,35,8
9,0,0,0,0,5,7,3,3,249,2
8,0,0,0,0,0,0,0,208,57,11
8,1,0,1,0,5,3,2,204,36,26
8,9,0,1,0,1,5,2,138,67,17
7,1,0,0,0,0,3,219,4,1,5
6,8,0,1,1,35,202,21,2,4,1
8,1,0,2,0,4,3,31,77,52,19
9,1,1,1,0,3,3,2,22,129,7
1,150,8,12,2,33,17,3,8,14,3
9,0,0,0,0,18,5,3,5,191,2
9,8,1,8,0,3,21,66,30,109,9
8,1,0,2,0,1,1,1,192,70,5
3,16,14,216,6,5,2,0,6,10,6
3,7,10,196,13,2,2,1,4,4,5
8,0,0,0,0,2,1,0,217,4,27
3,11,13,79,19,1,3,1,4,4,8
7,0,0,0,0,0,2,291,1,2,1
8,0,0,2,0,1,0,1,234,10,10
4,1,4,78,56,2,1,0,0,1,0
9,0,0,0,0,3,9,6,4,282,5
3,0,0,44,30,0,0,0,0,0,0
10,1,9,5,0,2,1,1,29,20,211
3,0,3,114,0,1,1,0,2,1,0
7,1,0,0,0,1,2,268,3,3,2
8,1,0,0,0,0,0,3,124,32,17
6,25,0,4,1,23,163,3,8,13,3
8,0,0,0,0,0,2,6,116,9,13
7,0,0,0,0,0,2,140,1,11,1
7,0,0,0,0,1,4,147,1,2,0
9,0,0,0,0,1,9,14,10,235,4
9,0,0,1,0,0,0,2,2,280,3
7,2,0,0,0,1,2,150,35,47,15
7,0,0,0,0,2,5,233,1,11,4
7,2,0,0,0,1,4,213,4,12,2
10,1,1,1,0,2,2,4,77,41,57
8,3,1,6,0,3,6,2,100,38,13
8,3,1,2,0,3,13,2,69,38,7
9,1,1,2,0,2,4,6,94,92,27
9,1,1,1,0,2,2,5,17,189,18
7,10,0,0,0,1,4,194,4,28,3
3,3,2,267,14,1,2,0,0,1,0
9,1,1,2,0,3,16,15,57,97,10
4,0,2,66,71,0,0,0,0,0,0
1,86,0,7,2,123,13,0,12,25,4
3,1,2,158,1,2,1,0,1,1,2
9,7,1,5,0,9,22,19,40,161,17
3,4,9,188,19,2,1,1,5,4,1
9,23,1,1,1,2,4,59,20,135,6
7,0,0,0,0,1,3,325,0,0,0
10,1,0,1,0,2,5,39,54,36,69
3,30,21,196,9,2,2,0,6,4,7
7,0,0,0,0,0,5,269,1,4,2
7,1,0,1,1,3,3,218,1,28,1
3,6,8,136,2,0,1,0,2,3,2
3,1,2,170,3,1,1,5,1,3,1
7,1,0,0,0,1,5,293,1,1,0
10,13,0,7,0,2,5,6,46,27,85
9,1,0,1,0,2,5,5,32,136,12
9,3,4,104,46,2,0,0,5,3,4
10,3,0,2,0,1,4,52,72,75,69
3,1,5,261,26,1,1,0,0,1,0
3,0,2,207,4,3,0,1,1,4,3
7,1,0,2,0,1,5,253,0,14,1
9,0,1,1,0,1,2,23,27,99,20
6,11,2,6,1,22,184,19,6,19,4
9,3,1,2,0,7,5,14,49,103,19
10,0,0,1,0,1,1,0,164,62,46
8,0,0,0,0,1,2,1,164,11,15
9,1,3,33,8,22,16,2,41,79,22
7,1,1,0,0,2,1,332,0,2,0
7,0,0,3,0,1,28,296,12,5,7
10,0,0,0,0,4,13,30,24,91,19
7,1,0,0,0,1,2,239,3,28,3
5,76,1,3,0,107,36,0,22,7,6
3,2,6,153,12,2,2,1,2,1,3
1,91,1,4,1,74,18,12,19,7,7
8,2,0,3,0,2,8,1,190,37,16
4,0,1,0,0,0,2,336,1,2,1
5,9,0,1,0,205,45,1,3,2,1
7,1,0,0,0,1,2,294,11,8,4
5,7,0,2,0,219,31,3,2,3,1
7,0,0,0,0,3,3,231,1,2,0
8,0,1,1,0,1,1,2,211,9,8
8,1,0,0,0,1,2,3,164,8,11
7,1,1,0,0,1,1,165,14,25,6
6,45,1,7,1,58,155,7,3,9,2
